x	z
-1.456441744564651586e+01 3.983580652418763179e+01
-1.398417977992370886e+01 3.998838893852759213e+01
-1.329341439766756316e+01 3.985174153851973955e+01
-1.251477662163771676e+01 3.945904531669894055e+01
-1.167056403497174344e+01 3.884980564528101610e+01
-1.078271648118732706e+01 3.806985227616376477e+01
-9.872816064179895434e+00 3.717133934092532854e+01
-8.962071476621922272e+00 3.621239782974200949e+01
-8.068738627400865226e+00 3.522513612721350995e+01
-7.205515920399099272e+00 3.422347388917984290e+01
-6.382511513025356464e+00 3.322593184664245314e+01
-5.607393482210389912e+00 3.224661562064459019e+01
-4.885389824409299031e+00 3.129521572227413273e+01
-4.219288455599334853e+00 3.037700755266081387e+01
-3.609533208089264367e+00 2.949341512259651310e+01
-3.054806025695405047e+00 2.864458978058450356e+01
-2.552840579538418364e+00 2.782945712604039556e+01
-2.100939635476907874e+00 2.704663753766318379e+01
-1.695992088615947857e+00 2.629451482369122317e+01
-1.334472963308367621e+00 2.557123622190446355e+01
-1.012439626828014250e+00 2.487471855735526916e+01
-7.257252530304975080e-01 2.420302437880170743e+01
-4.707258928482632721e-01 2.355462334401891056e+01
-2.439853537177070208e-01 2.292811680155106302e+01
-4.205615883070268346e-02 2.232223997644828728e+01
1.385004528655684464e-01 2.173586197026603273e+01
3.011139831624221608e-01 2.116798585261482302e+01
4.488563971348483728e-01 2.061780693195159131e+01
5.840017812893056881e-01 2.008475818187996254e+01
7.087282003651831364e-01 1.956834891096603357e+01
8.252088491436064821e-01 1.906814416453897110e+01
9.356120524475948219e-01 1.858376472469040053e+01
1.042101265142165278e+00 1.811488711027394061e+01
1.146646881585494437e+00 1.766130435158167700e+01
1.250574690539310918e+00 1.722298205455575015e+01
1.355155308389826452e+00 1.679994039755469259e+01
1.461733970720708209e+00 1.639228316896259585e+01
1.571730190430060237e+00 1.600019804589992134e+01
1.686637757730726550e+00 1.562395659422237415e+01
1.808020986152882204e+00 1.526392616554971049e+01
1.937229499172705260e+00 1.492072057756548631e+01
2.075238894174693538e+00 1.459503710859669212e+01
2.223134756089664155e+00 1.428779615015780458e+01
2.382162539624358200e+00 1.400019816988949550e+01
2.553727569261014629e+00 1.373372371155950411e+01
2.739395039257828124e+00 1.349013339506182341e+01
2.940890013648457035e+00 1.327146791641744983e+01
3.160056029391008270e+00 1.308013449619427426e+01
3.398415436647396870e+00 1.291934782320486974e+01
3.657472626881998590e+00 1.279235850042953615e+01
3.938813553361646846e+00 1.270318949608328474e+01
4.244070952099707306e+00 1.265678862376385894e+01
4.574924341856881682e+00 1.265902854245150344e+01
4.933100024140333772e+00 1.271670675650907079e+01
5.320371083204638474e+00 1.283754561568204977e+01
5.738557386050908704e+00 1.303019231509846776e+01
6.189525582427132022e+00 1.330421889526883561e+01
6.673340253964058277e+00 1.366744025118165951e+01
7.189552876480371779e+00 1.413146607422311440e+01
7.739837849549186188e+00 1.471370570489502327e+01
8.323960397916476239e+00 1.542853347103442552e+01
8.939725819709853027e+00 1.628719428036131944e+01
9.582979486436919103e+00 1.729780362047661413e+01
1.024760684298700042e+01 1.846534755886458967e+01
1.092553340762957426e+01 1.979168274289050800e+01
1.160672477201494068e+01 2.127553639980143529e+01
1.227918660117495619e+01 2.291250633672809300e+01
1.293041687752940483e+01 2.469110582635765283e+01
1.354248463853472195e+01 2.657249055783034208e+01
1.409448626268408056e+01 2.850685216785718978e+01
1.456709613521699964e+01 3.044216219239325483e+01
1.494256905950015124e+01 3.232417379687709769e+01
1.520474025702867849e+01 3.409642177623615567e+01
1.533902536742517420e+01 3.570022255488207463e+01
1.533281245557710726e+01 3.707184811128328761e+01
1.518097754132326926e+01 3.815567454524171609e+01
1.488608651917265746e+01 3.894098346193912619e+01
1.445530098722926304e+01 3.942814332860829296e+01
1.390031973414353672e+01 3.962518708424261149e+01
1.323737873911117546e+01 3.954781213959751085e+01
1.248725117187439793e+01 3.921938037718970094e+01
1.167511860490374076e+01 3.867117385281126474e+01
1.082118001627405590e+01 3.795651188312540114e+01
9.944173340949342688e+00 3.712441666228620818e+01
9.063595465185692035e+00 3.621154285758687763e+01
8.195979741321995249e+00 3.525046563097460250e+01
7.354895987777460675e+00 3.426968063904808304e+01
6.551010405543620685e+00 3.329260232756195848e+01
5.792014437297597240e+00 3.233020441599605732e+01
5.082539757138675895e+00 3.139032003104581392e+01
4.425513725892797012e+00 3.047890794594227515e+01
3.822290314598111749e+00 2.959938592075299013e+01
3.272650104506567903e+00 2.875263070238421648e+01
2.774900224904937929e+00 2.793782675778616920e+01
2.326388544746424536e+00 2.715412602737596970e+01
1.924059502394005916e+00 2.639978610304712703e+01
1.564677658645946323e+00 2.567310524088563639e+01
1.244830313875431527e+00 2.497244536024066619e+01
9.609275080315047290e-01 2.429623204372640544e+01
7.092020206386222547e-01 2.364295453722123952e+01
4.857271887170948599e-01 2.301116400042053556e+01
2.870583633167890780e-01 2.239953477250704950e+01
1.103273731252350509e-01 2.180703956264449417e+01
-4.729163924526880169e-02 2.123277425862318069e+01
-1.885726731555860125e-01 2.067592019273988768e+01
-3.162378699393347814e-01 2.013574414179931082e+01
-4.329110948603061004e-01 1.961160831569306140e+01
-5.406326786810949914e-01 1.910304567314612711e+01
-6.411256978487311908e-01 1.860967205485389542e+01
-7.361012801312148968e-01 1.813114509961893717e+01
-8.272559764038431851e-01 1.766716681874090611e+01
-9.162717606494830136e-01 1.721748359601519596e+01
-1.004765323001953981e+00 1.678190787865944245e+01
-1.093914801263372594e+00 1.636036625450458359e+01
-1.184736502936711622e+00 1.595284534015558187e+01
-1.278325944485504184e+00 1.555940634751389595e+01
-1.375859597108253229e+00 1.518018600475974011e+01
-1.478594886738194614e+00 1.481539655635306119e+01
-1.587870208840498343e+00 1.446532633504261511e+01
-1.704970568236618966e+00 1.413046267934147160e+01
-1.830809915787844355e+00 1.381138017380835059e+01
-1.966351325320957022e+00 1.350880277784880512e+01
-2.112719441071948090e+00 1.322372444131025304e+01
-2.271200477685689112e+00 1.295740910448273908e+01
-2.443242220216056193e+00 1.271139069809858491e+01
-2.630454024126134271e+00 1.248747314333215641e+01
-2.834606515053556652e+00 1.228773181116957502e+01
-3.057404570473239769e+00 1.211506107577989511e+01
-3.300360723617511205e+00 1.197245358530391890e+01
-3.565104196467038911e+00 1.186325809956156441e+01
-3.853345435199082125e+00 1.179183315910333718e+01
-4.166876110187715199e+00 1.176354708521011005e+01
-4.507569116004196630e+00 1.178477797989316045e+01
-4.877378571416167929e+00 1.186291372589418991e+01
-5.278339819388473408e+00 1.200635198668534009e+01
-5.712569427083012741e+00 1.222450020646935798e+01
-6.182098311339254693e+00 1.252752051907930486e+01
-6.685949896570382300e+00 1.292346065634204066e+01
-7.225766531405381166e+00 1.342901906249656108e+01
-7.802989969149244587e+00 1.406155617637802813e+01
-8.417035264468108124e+00 1.483569630435268571e+01
-9.065290773391708967e+00 1.576332762032053481e+01
-9.743118153312259722e+00 1.685360216571447722e+01
-1.044385236298290565e+01 1.811293584949750723e+01
-1.115880166252060590e+01 1.954500844816734428e+01
-1.187724761340423996e+01 2.115076360575346115e+01
-1.258681553252212382e+01 2.292762131600819586e+01
-1.327237690350364119e+01 2.485224928772244368e+01
-1.391231573468580862e+01 2.687938672989643152e+01
-1.448520840274747812e+01 2.895793211491334773e+01
-1.497057087915725049e+01 3.103166851944598648e+01
-1.534885873017594271e+01 3.303926362446567566e+01
-1.560146711685488796e+01 3.491426971523634393e+01
-1.571084629284746370e+01 3.658443305458845174e+01
-1.566580192189844745e+01 3.797177652333162001e+01
-1.546386499711820051e+01 3.904489464415371458e+01
-1.510817629126647788e+01 3.979346575306980327e+01
-1.460775123926060814e+01 4.021710374591841486e+01
-1.397747993817395695e+01 4.032535807836472941e+01
-1.323812714723683825e+01 4.013771376589821926e+01
-1.241633228783570608e+01 3.968359138383287643e+01
-1.153562597708452842e+01 3.901647137175351787e+01
-1.061567269442293338e+01 3.819702819717301168e+01
-9.679551436943755860e+00 3.726944600853701672e+01
-8.747160399268821607e+00 3.627381357522465777e+01
-7.835216793123396251e+00 3.524612462422464887e+01
-6.957295305931411100e+00 3.421683119876631451e+01
-6.123450551175854351e+00 3.320053688693747063e+01
-5.340177390167667681e+00 3.220787106986055193e+01
-4.611847914084650668e+00 3.124688474162024221e+01
-3.940827787951615591e+00 3.032220554791138767e+01
-3.327476350543506545e+00 2.943503821131843168e+01
-2.770468806806092310e+00 2.858482939848807547e+01
-2.267184719568226203e+00 2.777037556829767340e+01
-1.814394242409588909e+00 2.698952503549496384e+01
-1.408638229496904870e+00 2.624019765937478610e+01
-1.046228235582016719e+00 2.552038484377573724e+01
-7.232465160032086615e-01 2.482814953708242456e+01
-4.355460266846655770e-01 2.416162623222442818e+01
-1.787700319500378776e-01 2.351901269647552439e+01
5.101297105303093105e-02 2.289869495153400081e+01
2.570490950820943921e-01 2.229949960159209610e+01
4.425248847464373636e-01 2.172040336240794289e+01
6.106081455989257334e-01 2.116049501871312799e+01
7.644479441354075089e-01 2.061897542421439411e+01
9.071656682851294562e-01 2.009516052437634315e+01
1.041334798587568722e+00 1.958860886236552545e+01
1.168869725826943151e+00 1.909907265717454905e+01
1.291689062937599886e+00 1.862636679695299335e+01
1.411735560949665125e+00 1.817038008800820847e+01
1.530976108988704176e+00 1.773107525480659064e+01
1.651401736463434577e+00 1.730848895354824890e+01
1.774866964319070428e+00 1.690282459871727028e+01
1.902616676190109768e+00 1.651447733868296552e+01
2.035844412286317962e+00 1.614396733126978134e+01
2.175874435755776659e+00 1.579199436811399693e+01
2.324161732685079862e+00 1.545943787466319641e+01
2.482292012098905598e+00 1.514735691017720498e+01
2.651981705960645641e+00 1.485699016772666425e+01
2.834990052998548560e+00 1.458988665893093994e+01
3.032613564340613799e+00 1.434805804973259846e+01
3.246068813648038009e+00 1.413365922816452702e+01
3.476710632120226574e+00 1.394942249013894120e+01
3.726030030362201373e+00 1.379868078015162780e+01
3.995654198383882694e+00 1.368536769128234809e+01
4.287346505601147051e+00 1.361401746519418410e+01
4.603006500835369330e+00 1.358976499213400047e+01
4.944669878355662185e+00 1.361834577414523118e+01
5.313034177842372863e+00 1.370499244424512320e+01
5.709324264582444464e+00 1.385801256358885780e+01
6.135732486360607751e+00 1.408795624308045547e+01
6.593528666725097409e+00 1.440510691628236728e+01
7.083060104989467476e+00 1.481948133941643775e+01
7.603751576231402964e+00 1.534082959136332214e+01
8.154105331293411751e+00 1.597863507366311353e+01
8.731701096781243621e+00 1.674211451051344923e+01
9.333196075066227948e+00 1.764021794877221794e+01
9.954324944284188348e+00 1.868162875795664135e+01
1.058985945469998136e+01 1.987448720099355270e+01
1.123144539450150603e+01 2.121659429759925075e+01
1.186726388465086046e+01 2.269856117405875295e+01
1.248428719245103480e+01 2.430488469431876553e+01
1.306824077724108335e+01 2.601136195602244428e+01
1.360360329039875893e+01 2.778509029051625845e+01
1.407360657533905091e+01 2.958446726284677908e+01
1.446023566751333789e+01 3.135919067175662889e+01
1.474596297198957195e+01 3.305118304034916576e+01
1.491873859990376161e+01 3.460184270880699131e+01
1.496621552886379192e+01 3.595977671341425008e+01
1.488146632605520026e+01 3.708561311306859665e+01
1.466354164771815149e+01 3.795225896204208738e+01
1.431747023914692107e+01 3.854490030997751404e+01
1.385425893469104253e+01 3.886100220188791354e+01
1.329087845508025723e+01 3.891031368790520162e+01
1.264063804377923717e+01 3.871791904266913065e+01
1.191832566325156861e+01 3.831704064848199209e+01
1.114459789962041825e+01 3.774106831260108663e+01
1.033870649909905381e+01 3.702543329568100461e+01
9.518498367992883402e+00 3.620760831177459949e+01
8.700415572698373623e+00 3.532710752833217782e+01
7.899309551973086485e+00 3.442011789853367532e+01
7.126421239959949361e+00 3.349855791370710989e+01
6.389888953533183091e+00 3.257626757102444515e+01
5.695980693343305923e+00 3.166501951490508304e+01
5.049113562874716798e+00 3.077332105510268079e+01
4.451853768447818993e+00 2.990641416670773722e+01
3.904924949413016932e+00 2.906634819208401410e+01
3.407469872671211597e+00 2.825394634920203174e+01
2.957640085469347202e+00 2.746908813528430571e+01
2.553177522475161165e+00 2.671105007507145146e+01
2.191497687116388704e+00 2.597888596086475843e+01
1.869689651579038436e+00 2.527142685252295706e+01
1.584516056808576323e+00 2.458728107746441438e+01
1.332460792932101290e+00 2.392498207750715267e+01
1.110393370866646690e+00 2.328335739816201055e+01
9.154625167504299998e-01 2.266131964507778207e+01
7.448276506316816592e-01 2.205785786316452146e+01
5.956583316779484605e-01 2.147203791294950292e+01
4.651342581753703520e-01 2.090300247057465555e+01
3.505346696348928814e-01 2.034998403149782575e+01
2.498698956636014323e-01 1.981237992133695514e+01
1.614666810429950528e-01 1.928965732679695932e+01
8.366534038210104995e-02 1.878130584919307466e+01
1.482285826027263109e-02 1.828683815022406023e+01
-4.668711077292925227e-02 1.780578995197148018e+01
-1.024424249487433658e-01 1.733772513211521371e+01
-1.534884820867057353e-01 1.688229883451218782e+01
-2.006687827841368843e-01 1.643918731784323839e+01
-2.448586972866196032e-01 1.600807212299378079e+01
-2.869241922002180312e-01 1.558864938289359969e+01
-3.277218304913420699e-01 1.518062982251808357e+01
-3.680623712511210677e-01 1.478374367435640835e+01
-4.085189594377801603e-01 1.439775476876967097e+01
-4.496104285099227216e-01 1.402244253366397153e+01
-4.918878237798215980e-01 1.365760658517984893e+01
-5.359331915747272967e-01 1.330306732360579502e+01
-5.823595792370472868e-01 1.295866593337669492e+01
-6.318085018979960887e-01 1.262427136459974442e+01
-6.848198916247328905e-01 1.229979297892473689e+01
-7.418465532957223552e-01 1.198515617178602710e+01
-8.034189020691238081e-01 1.168034218033043459e+01
-8.701520239111906196e-01 1.138539155306382611e+01
-9.427456755961134416e-01 1.110040414985171608e+01
-1.021984284706304313e+00 1.082553914191800537e+01
-1.108736984502609824e+00 1.056101509299541874e+01
-1.203971243428151761e+00 1.030726562098023535e+01
-1.308484671749847061e+00 1.006467499390814879e+01
-1.423095077417720011e+00 9.833671857978838915e+00
-1.548793667760330672e+00 9.614973411140741888e+00
-1.686745049484941195e+00 9.409585403090709121e+00
-1.838287228677115248e+00 9.218802135274600573e+00
-2.004931610801305997e+00 9.044206460886393018e+00
-2.188363000700609184e+00 8.887669784868673872e+00
-2.390439602596323709e+00 8.751352063912925416e+00
-2.613109326980170177e+00 8.638331345673467609e+00
-2.858243268819431915e+00 8.552701002406246644e+00
-3.128003942152807859e+00 8.497087635110030845e+00
-3.424658314379179114e+00 8.475557749881396319e+00
-3.750560083292534763e+00 8.493800898193834215e+00
-4.108149677081488704e+00 8.559129676898018957e+00
-4.499954254328422110e+00 8.680479728221522251e+00
-4.928587704011013315e+00 8.868409739769097300e+00
-5.396750645501233734e+00 9.135101444522522485e+00
-5.907230428565979352e+00 9.494359620840922886e+00
-6.462901133365583917e+00 9.961612092459695589e+00
-7.065467802851531864e+00 1.055213308201419764e+01
-7.713653618882209351e+00 1.128271740393723555e+01
-8.409455350177648114e+00 1.218039279277736853e+01
-9.152175669087883492e+00 1.326809492688449055e+01
-9.937859487171630590e+00 1.456360440833230641e+01
-1.075929395519732878e+01 1.607954676291994645e+01
-1.160600846314076762e+01 1.782339244016749902e+01
-1.246427464018861286e+01 1.979745681332247287e+01
-1.331716672163758730e+01 2.199891365078360650e+01
-1.414582490238360712e+01 2.440871845482128322e+01
-1.492197028956409532e+01 2.696576263147488817e+01
-1.561518236185341735e+01 2.959451040858968440e+01
-1.619643703564192094e+01 3.221188539832947129e+01
-1.663810666503496805e+01 3.472727059717078646e+01
-1.691396004185542168e+01 3.704250838591413242e+01
